year,STNAME,CTYNAME,POPESTIMATE,NPOPCHG,BIRTHS,DEATHS,NATURALINC,INTERNATIONALMIG,DOMESTICMIG,NETMIG,RESIDUAL,GQESTIMATES,RBIRTH,RDEATH,RNATURALINC,RINTERNATIONALMIG,RDOMESTICMIG,RNETMIG
2020,Iowa,Boone County,26277,-61,262,318,-56,7,-13,-6,1,722,9.9591371282,12.087807659,-2.128670531,0.2660838164,-0.494155659,-0.228071843
2020,Iowa,Bremer County,25311,141,264,239,25,47,69,116,0,1581,10.459380757,9.4689090945,0.9904716626,1.8620867257,2.7337017888,4.5957885145
2020,Iowa,Buchanan County,21287,139,274,203,71,3,66,69,-1,310,12.913868269,9.5675739366,3.3462943325,0.1413927183,3.1106398021,3.2520325203
2020,Iowa,Buena Vista County,19772,82,288,147,141,90,-148,-58,-1,796,14.596320511,7.4502052608,7.1461152501,4.5613501596,-7.500886929,-2.93953677
2020,Iowa,Butler County,14333,-71,152,192,-40,7,-38,-31,0,211,10.578696454,13.362563942,-2.783867488,0.4871768104,-2.644674114,-2.157497303
2020,Iowa,Calhoun County,9473,-143,103,142,-39,7,-110,-103,-1,723,10.791555346,14.877678244,-4.086122898,0.733406674,-11.52496202,-10.79155535
2020,Iowa,Carroll County,19914,-204,225,242,-17,5,-191,-186,-1,398,11.241007194,12.090327738,-0.849320544,0.2498001599,-9.542366107,-9.292565947
2020,Iowa,Cass County,12817,-5,136,184,-48,13,30,43,0,291,10.608838098,14.353133898,-3.744295799,1.0140801123,2.3401848746,3.3542649869
2020,Iowa,Cedar County,18485,-56,172,195,-23,1,-36,-35,2,319,9.2907686491,10.533138875,-1.242370226,0.0540160968,-1.944579485,-1.890563388
2020,Iowa,Cerro Gordo County,42103,-374,462,541,-79,34,-327,-293,-2,1132,10.924568456,12.792622369,-1.868053913,0.8039725703,-7.732324427,-6.928351856
2020,Iowa,Cherokee County,11190,-41,114,170,-56,8,6,14,1,361,10.169037955,15.164354846,-4.99531689,0.7136166986,0.535212524,1.2488292226
2020,Iowa,Chickasaw County,11834,-109,139,131,8,21,-138,-117,0,90,11.691971233,11.019052025,0.6729192076,1.76641292,-11.60785633,-9.841443412
2020,Iowa,Clarke County,9353,-29,121,111,10,39,-78,-39,0,156,12.917000267,11.849479584,1.0675206832,4.1633306645,-8.326661329,-4.163330665
2020,Iowa,Clay County,15976,-118,186,191,-5,10,-123,-113,0,215,11.599625819,11.911443717,-0.311817898,0.6236357967,-7.670720299,-7.047084503
2020,Iowa,Clayton County,17321,-176,176,210,-34,10,-150,-140,-2,255,10.109713367,12.062726176,-1.953012809,0.5744155322,-8.616232983,-8.041817451
2020,Iowa,Clinton County,46392,-167,516,529,-13,37,-192,-155,1,633,11.102623963,11.382341234,-0.27971727,0.796118385,-4.131208917,-3.335090532
2020,Iowa,Crawford County,16834,-69,217,157,60,123,-250,-127,-2,535,12.864214364,9.3072887334,3.5569256306,7.2916975428,-14.82052346,-7.528825918
2020,Iowa,Dallas County,96963,3332,1309,538,771,181,2387,2568,-7,692,13.736004281,5.6455082531,8.0904960282,1.8993252673,25.048007807,26.947333074
2020,Iowa,Davis County,9051,45,158,84,74,3,-32,-29,0,92,17.50013845,9.3038710749,8.1962673755,0.3322811098,-3.544331838,-3.212050728
2020,Iowa,Decatur County,7769,-83,90,78,12,6,-99,-93,-2,652,11.522949875,9.9865565585,1.5363933167,0.7681966583,-12.67524486,-11.9070482
2020,Iowa,Delaware County,16937,-120,189,190,-1,6,-124,-118,-1,218,11.119609343,11.178443255,-0.058833912,0.3530034712,-7.295405071,-6.9424016
2020,Iowa,Des Moines County,38708,-343,445,475,-30,22,-332,-310,-3,630,11.445620443,12.217235304,-0.771614861,0.5658508983,-8.539204465,-7.973353567
2020,Iowa,Dickinson County,17549,259,152,186,-34,17,278,295,-2,180,8.7258532105,10.677688797,-1.951835587,0.9759177933,15.959126267,16.93504406
2020,Iowa,Dubuque County,97590,158,1196,970,226,128,-198,-70,2,4139,12.265282891,9.9475956559,2.3176872353,1.3126724164,-2.030540144,-0.717867728
2020,Iowa,Emmet County,9095,-129,106,113,-7,7,-129,-122,0,431,11.572684098,12.336917954,-0.764233856,0.7642338556,-14.0837382,-13.31950434
2020,Iowa,Fayette County,19258,-317,202,233,-31,14,-298,-284,-2,832,10.403522777,12.000103005,-1.596580228,0.7210362321,-15.34777123,-14.62673499
2020,Iowa,Floyd County,15480,-175,171,176,-5,12,-181,-169,-1,228,10.984422675,11.305604625,-0.32118195,0.770836679,-11.62678657,-10.8559499
2020,Iowa,Franklin County,9971,-111,108,114,-6,6,-111,-105,0,185,10.771455643,11.369869845,-0.598414202,0.5984142024,-11.07066274,-10.47224854
2020,Iowa,Fremont County,6729,-188,64,96,-32,2,-157,-155,-1,131,9.3800381064,14.07005716,-4.690019053,0.2931261908,-23.01040598,-22.71727979
2020,Iowa,Greene County,8795,-86,90,110,-20,1,-67,-66,0,88,10.183299389,12.446254809,-2.26295542,0.113147771,-7.580900656,-7.467752885
2020,Iowa,Grundy County,12217,-10,127,140,-13,0,2,2,1,145,10.39109802,11.454753723,-1.063655703,0.0,0.1636393389,0.1636393389
2020,Iowa,Guthrie County,10737,-4,97,129,-32,6,22,28,0,168,9.0324983704,12.012291647,-2.979793277,0.5587112394,2.0486078778,2.6073191172
2020,Iowa,Hamilton County,14716,-81,176,178,-2,8,-87,-79,0,198,11.926947447,12.062480941,-0.135533494,0.5421339749,-5.895706977,-5.353573002
2020,Iowa,Hancock County,10507,-157,110,119,-9,7,-154,-147,-1,184,10.391573379,11.241793019,-0.85021964,0.6612819423,-14.54820273,-13.88692079
2020,Iowa,Hardin County,16575,-234,160,234,-74,22,-180,-158,-2,769,9.5854301462,14.018691589,-4.433261443,1.3179966451,-10.78360891,-9.465612269
2020,Iowa,Harrison County,13928,-106,157,190,-33,0,-72,-72,-1,281,11.229525785,13.589871969,-2.360346184,0.0,-5.14984622,-5.14984622
2020,Iowa,Henry County,19697,-138,202,211,-9,13,-142,-129,0,1576,10.219568957,10.674896287,-0.45532733,0.6576950319,-7.184053425,-6.526358393
2020,Iowa,Howard County,9176,30,119,124,-5,-1,36,35,0,190,12.98984827,13.535640214,-0.545791944,-0.109158389,3.9297019976,3.8205436088
2020,Iowa,Humboldt County,9473,-26,105,124,-19,12,-17,-5,-2,104,11.068943707,13.071895425,-2.002951718,1.2650221379,-1.792114695,-0.527092557
2020,Iowa,Ida County,6833,11,68,108,-40,0,50,50,1,107,9.9597217137,15.818381545,-5.858659832,0.0,7.3233247895,7.3233247895
2020,Iowa,Iowa County,16138,-8,165,214,-49,-2,43,41,0,283,10.221781688,13.257341098,-3.03555941,-0.123900384,2.663858258,2.5399578739
2020,Iowa,Jackson County,19205,-170,211,242,-31,1,-140,-139,0,192,10.938310005,12.54536029,-1.607050285,0.0518403318,-7.257646449,-7.205806117
2020,Iowa,Jasper County,37148,-23,400,401,-1,9,-34,-25,3,1809,10.764407487,10.791318505,-0.026911019,0.2421991684,-0.914974636,-0.672775468
2020,Iowa,Jefferson County,18347,167,141,191,-50,158,60,218,-1,1704,7.7203164782,10.458017357,-2.737700879,8.651134777,3.2852410546,11.936375832
2020,Iowa,Johnson County,153740,1260,1719,835,884,868,-501,367,9,8388,11.227222259,5.4535954542,5.7736268043,5.6691267716,-3.272157273,2.3969694991
2020,Iowa,Jones County,20617,-17,198,230,-32,12,3,15,0,1196,9.5997672784,11.151244818,-1.55147754,0.5818040775,0.1454510194,0.7272550968
2020,Iowa,Keokuk County,10085,-107,105,114,-9,7,-105,-98,0,136,10.356561622,11.244266903,-0.887705282,0.6904374414,-10.35656162,-9.66612418
2020,Iowa,Kossuth County,14680,-89,173,178,-5,5,-89,-84,0,219,11.749125607,12.088695711,-0.339570104,0.3395701042,-6.044347856,-5.704777751
2020,Iowa,Lee County,33480,-161,328,462,-134,2,-29,-27,0,1271,9.7733943177,13.76618346,-3.992789142,0.0595938678,-0.864111083,-0.804517215
2020,Iowa,Linn County,227854,613,2674,1921,753,378,-528,-150,10,5133,11.751392566,8.4421933882,3.3091991782,1.6611916193,-2.320394643,-0.659203024
2020,Iowa,Louisa County,11011,-48,123,125,-2,45,-93,-48,2,117,11.146352515,11.327594019,-0.181241504,4.0779338469,-8.42772995,-4.349796103
2020,Iowa,Lucas County,8518,-43,100,96,4,0,-48,-48,1,63,11.710287488,11.241875988,0.4684114995,0.0,-5.620937994,-5.620937994
2020,Iowa,Lyon County,11756,-50,174,108,66,8,-124,-116,0,166,14.769544181,9.167303285,5.6022408964,0.6790595026,-10.52542229,-9.846362788
2020,Iowa,Madison County,16521,248,173,156,17,6,228,234,-3,148,10.550710496,9.513935476,1.0367750198,0.3659205952,13.904982619,14.270903214
2020,Iowa,Mahaska County,22370,-59,263,250,13,27,-101,-74,2,995,11.741333512,11.160963414,0.5803700975,1.2053840488,-4.509029219,-3.303645171
2020,Iowa,Marion County,33168,-112,336,365,-29,8,-92,-84,1,1326,10.113171202,10.986034192,-0.872862991,0.2407897905,-2.769082591,-2.5282928
2020,Iowa,Marshall County,39495,23,490,476,14,144,-135,9,0,1247,12.410247319,12.055668824,0.3545784948,3.6470930895,-3.419149771,0.2279433181
2020,Iowa,Mills County,14766,-358,135,151,-16,4,-344,-340,-2,537,9.0331214453,10.103713617,-1.070592171,0.2676480428,-23.01773168,-22.75008364
2020,Iowa,Mitchell County,10647,82,131,129,2,1,80,81,-1,214,12.351499151,12.162926645,0.1885725061,0.0942862531,7.5429002451,7.6371864982
2020,Iowa,Monona County,8598,-28,92,147,-55,-1,29,28,-1,193,10.68276823,17.069205759,-6.386437529,-0.116117046,3.3673943335,3.2512772875
2020,Iowa,Monroe County,7770,89,85,77,8,0,81,81,0,107,11.002524108,9.9669924277,1.0355316808,0.0,10.484758268,10.484758268
2020,Iowa,Montgomery County,9935,18,107,150,-43,6,54,60,1,188,10.7797703,15.111827524,-4.332057223,0.6044731009,5.4402579085,6.0447310095
2020,Iowa,Muscatine County,42394,-177,512,392,120,66,-362,-296,-1,553,12.052021421,9.2273289001,2.8246925204,1.5535808862,-8.52115577,-6.967574884
2020,Iowa,O'Brien County,13679,-117,160,181,-21,2,-98,-96,0,410,11.646951774,13.175614195,-1.52866242,0.1455868972,-7.133757962,-6.988171065
2020,Iowa,Osceola County,5987,26,63,75,-12,7,31,38,0,107,10.545698025,12.55440241,-2.008704386,1.171744225,5.1891529963,6.3608972213
2020,Iowa,Page County,15073,-56,131,206,-75,22,-3,19,0,1523,8.6749221906,13.641480697,-4.966558506,1.4568571618,-0.19866234,1.2581948215
2020,Iowa,Palo Alto County,8845,-28,98,123,-25,20,-23,-3,0,251,11.062196636,13.884185574,-2.821988938,2.2575911502,-2.596229823,-0.338638673
2020,Iowa,Plymouth County,25219,19,277,236,41,10,-32,-22,0,284,10.98792122,9.3615502092,1.6263710109,0.3966758563,-1.26936274,-0.872686884
2020,Iowa,Pocahontas County,6607,-25,71,85,-14,1,-12,-11,0,95,10.725885641,12.840849007,-2.114963366,0.1510688118,-1.812825742,-1.66175693
2020,Iowa,Polk County,494281,3250,6524,3966,2558,964,-309,655,37,9364,13.242505927,8.0502419538,5.1922639732,1.956740606,-0.627212497,1.3295281089
2020,Iowa,Pottawattamie County,93328,-77,1058,1042,16,82,-176,-94,1,1981,11.33168749,11.160319815,0.1713676747,0.8782593328,-1.885044422,-1.006785089
2020,Iowa,Poweshiek County,18381,-77,161,221,-60,29,-47,-18,1,1639,8.7407367192,11.99815413,-3.257417411,1.5744184153,-2.551643639,-0.977225223
2020,Iowa,Ringgold County,4801,-65,47,66,-19,3,-49,-46,0,177,9.7238026275,13.654701562,-3.930898935,0.6206682528,-10.13758146,-9.51691321
2020,Iowa,Sac County,9603,-72,108,119,-11,-1,-59,-60,-1,167,11.204481793,12.345679012,-1.14119722,-0.103745202,-6.120966905,-6.224712107
2020,Iowa,Scott County,173216,-184,2046,1571,475,219,-884,-665,6,3377,11.805571584,9.0647863919,2.7407851917,1.2636462252,-5.100745494,-3.837099268
2020,Iowa,Shelby County,11430,-49,126,138,-12,-2,-35,-37,0,200,11.000043651,12.047666856,-1.047623205,-0.174603867,-3.055567681,-3.230171548
2020,Iowa,Sioux County,35043,93,500,263,237,49,-195,-146,2,2242,14.287143,7.515037218,6.772105782,1.400140014,-5.57198577,-4.171845756
2020,Iowa,Story County,98237,796,826,564,262,566,-41,525,9,10514,8.4424411533,5.7645724098,2.6778687435,5.7850141559,-0.419055796,5.3659583602
2020,Iowa,Tama County,16801,-103,200,188,12,30,-143,-113,-2,296,11.867675419,11.155614894,0.7120605251,1.7801513129,-8.485387925,-6.705236612
2020,Iowa,Taylor County,6092,-96,65,69,-4,16,-106,-90,-2,53,10.586319218,11.237785016,-0.651465798,2.6058631922,-17.26384365,-14.65798046
2020,Iowa,Union County,12157,-67,121,139,-18,13,-61,-48,-1,456,9.9257618637,11.40232148,-1.476559616,1.0664041672,-5.003896477,-3.93749231
2020,Iowa,Van Buren County,7069,25,96,97,-1,0,27,27,-1,57,13.604478141,13.746191455,-0.141713314,0.0,3.8262594771,3.8262594771
2020,Iowa,Wapello County,34985,-166,435,405,30,139,-336,-197,1,913,12.404471313,11.548990533,0.8554807802,3.9637276149,-9.581384738,-5.617657123
2020,Iowa,Warren County,52265,717,578,463,115,7,598,605,-3,1440,11.135406934,8.9198847928,2.2155221408,0.1348578694,11.520715132,11.655573001
2020,Iowa,Washington County,21992,-38,285,226,59,29,-126,-97,0,292,12.948071419,10.267593476,2.6804779428,1.3175230567,-5.724410522,-4.406887465
2020,Iowa,Wayne County,6415,2,90,92,-2,1,4,5,-1,93,14.031805426,14.343623324,-0.311817898,0.1559089492,0.6236357967,0.7795447459
2020,Iowa,Webster County,35934,-48,429,442,-13,58,-94,-36,1,2742,11.930585683,12.292118583,-0.361532899,1.6129929362,-2.614160966,-1.001168029
2020,Iowa,Winnebago County,10277,-80,97,128,-31,7,-56,-49,0,486,9.4019579335,12.406707376,-3.004749443,0.6784918096,-5.427934477,-4.749442667
2020,Iowa,Winneshiek County,19862,-130,187,198,-11,11,-130,-119,0,1918,9.3842525217,9.9362673759,-0.552014854,0.5520148542,-6.523811913,-5.971797059
2020,Iowa,Woodbury County,103138,6,1421,968,453,200,-651,-451,4,2513,13.778057885,9.3857565327,4.3923013526,1.9392058952,-6.312115189,-4.372909294
2020,Iowa,Worth County,7359,-48,80,66,14,0,-62,-62,0,80,10.835703644,8.9394555059,1.8962481376,0.0,-8.397670324,-8.397670324
2020,Iowa,Wright County,12416,-135,158,174,-16,23,-140,-117,-2,205,12.656706853,13.938398686,-1.281691833,1.8424320103,-11.21480354,-9.37237153
2020,Kansas,Kansas,2913805,1170,35467,27169,8298,2483,-9663,-7180,52,79138,12.174501068,9.3261065076,2.84839456,0.8523214862,-3.316948257,-2.46462677
2020,Kansas,Allen County,12399,-5,157,166,-9,1,3,4,0,382,12.6597589,13.385477563,-0.725718663,0.080635407,0.241906221,0.322541628
2020,Kansas,Anderson County,7949,50,102,106,-4,0,55,55,-1,103,12.872286724,13.377082282,-0.504795558,0.0,6.9409389197,6.9409389197
2020,Kansas,Atchison County,16015,-123,180,178,2,-3,-123,-126,1,1386,11.196466893,11.072061705,0.1244051877,-0.186607782,-7.650919043,-7.837526825
2020,Kansas,Barber County,4358,-100,51,51,0,3,-102,-99,-1,40,11.569872958,11.569872958,0.0,0.6805807623,-23.13974592,-22.45916515
2020,Kansas,Barton County,25658,-280,309,317,-8,27,-299,-272,0,672,11.977672688,12.287774246,-0.310101558,1.0465927591,-11.59004574,-10.54345298
2020,Kansas,Bourbon County,14435,-64,195,160,35,3,-102,-99,0,409,13.478952098,11.059653003,2.4192990945,0.2073684938,-7.05052879,-6.843160296
2020,Kansas,Brown County,9482,-59,134,128,6,4,-69,-65,0,116,14.08820901,13.457393681,0.6308153288,0.4205435525,-7.254376281,-6.833832729
2020,Kansas,Butler County,66992,60,690,693,-3,17,46,63,0,2298,10.304351722,10.349153251,-0.044801529,0.2538753323,0.6869567815,0.9408321137
2020,Kansas,Chase County,2586,1,25,18,7,2,-7,-5,-1,145,9.6693096113,6.9619029201,2.7074066912,0.7735447689,-2.707406691,-1.933861922
2020,Kansas,Chautauqua County,3230,27,33,51,-18,0,46,46,-1,79,10.259598943,15.855743821,-5.596144878,0.0,14.301259133,14.301259133
2020,Kansas,Cherokee County,19681,-267,230,281,-51,6,-220,-214,-2,202,11.607661056,14.181533725,-2.573872669,0.3028085493,-11.10298014,-10.80017159
2020,Kansas,Cheyenne County,2600,-24,22,49,-27,-1,5,4,-1,49,8.4226646248,18.75957121,-10.33690658,-0.382848392,1.9142419602,1.5313935681
2020,Kansas,Clark County,1963,-43,24,20,4,0,-46,-46,-1,57,12.093726379,10.078105316,2.0156210632,0.0,-23.17964223,-23.17964223
2020,Kansas,Clay County,8025,16,88,109,-21,1,37,38,-1,140,10.976674567,13.59610827,-2.619433703,0.1247349383,4.6151927155,4.7399276537
2020,Kansas,Cloud County,8642,-137,104,133,-29,5,-112,-107,-1,498,11.939613111,15.268928305,-3.329315194,0.5740198611,-12.85804489,-12.28402503
2020,Kansas,Coffey County,8158,16,69,88,-19,0,35,35,0,130,8.4662576687,10.797546012,-2.331288344,0.0,4.2944785276,4.2944785276
2020,Kansas,Comanche County,1690,-14,14,15,-1,0,-14,-14,1,65,8.2498526812,8.8391278727,-0.589275192,0.0,-8.249852681,-8.249852681
2020,Kansas,Cowley County,34628,-156,372,447,-75,7,-88,-81,0,2014,10.718607734,12.879617357,-2.161009624,0.2016942315,-2.535584625,-2.333890394
2020,Kansas,Crawford County,38730,-4,434,380,54,41,-100,-59,1,1780,11.205204998,9.8110089848,1.3941960136,1.0585562326,-2.58184447,-1.523288237
2020,Kansas,Decatur County,2776,-40,29,40,-11,6,-35,-29,0,81,10.371959943,14.306151645,-3.934191702,2.1459227468,-12.51788269,-10.37195994
2020,Kansas,Dickinson County,18266,-115,179,208,-29,1,-86,-85,-1,307,9.7688760335,11.3515431,-1.582667067,0.0545747264,-4.693426474,-4.638851748
2020,Kansas,Doniphan County,7496,-88,88,74,14,-3,-99,-102,0,427,11.671087533,9.8143236074,1.8567639257,-0.397877984,-13.12997347,-13.52785146
2020,Kansas,Douglas County,122530,261,1101,754,347,211,-307,-96,10,8814,8.995134784,6.160155883,2.8349789011,1.7238632511,-2.50818018,-0.784316929
2020,Kansas,Edwards County,2750,-33,30,25,5,0,-37,-37,-1,35,10.844026749,9.0366889572,1.8073377914,0.0,-13.37429966,-13.37429966
2020,Kansas,Elk County,2507,0,23,34,-11,0,12,12,-1,40,9.1743119266,13.562026326,-4.3877144,0.0,4.7865975269,4.7865975269
2020,Kansas,Ellis County,28671,19,296,261,35,42,-59,-17,1,1037,10.327442737,9.1062924132,1.2211503236,1.4653803883,-2.058510546,-0.593130157
2020,Kansas,Ellsworth County,6034,-59,48,75,-27,4,-36,-32,0,978,7.9162200049,12.369093758,-4.452873753,0.6596850004,-5.937165004,-5.277480003
2020,Kansas,Finney County,35917,-434,608,223,385,58,-873,-815,-4,547,16.826257818,6.1714728511,10.654784967,1.6051364366,-24.16007085,-22.55493441
2020,Kansas,Ford County,33094,-252,562,240,322,95,-666,-571,-3,708,16.917519567,7.224563516,9.6929560506,2.8597230584,-20.04816376,-17.1884407
2020,Kansas,Franklin County,25703,85,293,262,31,9,43,52,2,479,11.41832778,10.210245319,1.2080824614,0.3507336178,1.6757272851,2.0264609029
2020,Kansas,Geary County,32218,226,874,195,679,39,-489,-450,-3,842,27.22317396,6.0738202772,21.149353683,1.2147640554,-15.23127239,-14.01650833
2020,Kansas,Gove County,2621,-44,41,43,-2,2,-44,-42,0,56,15.512674991,16.269390844,-0.756715853,0.7567158532,-16.64774877,-15.89103292
2020,Kansas,Graham County,2389,-52,23,42,-19,2,-35,-33,0,40,9.5238095238,17.391304348,-7.867494824,0.8281573499,-14.49275362,-13.66459627
2020,Kansas,Grant County,7077,-59,119,34,85,-5,-140,-145,1,79,16.745233237,4.7843523535,11.960880884,-0.703581228,-19.7002744,-20.40385563
2020,Kansas,Gray County,5954,-42,75,45,30,13,-85,-72,0,78,12.552301255,7.5313807531,5.0209205021,2.1757322176,-14.22594142,-12.05020921
2020,Kansas,Greeley County,1196,-15,12,11,1,1,-19,-18,2,26,9.9709181554,9.1400083091,0.8309098463,0.8309098463,-15.78728708,-14.95637723
2020,Kansas,Greenwood County,5868,-133,54,71,-17,0,-114,-114,-2,90,9.0993344005,11.963939675,-2.864605274,0.0,-19.20970596,-19.20970596
2020,Kansas,Hamilton County,2425,-90,27,15,12,10,-110,-100,-2,0,10.931174089,6.0728744939,4.8582995951,4.048582996,-44.53441296,-40.48582996
2020,Kansas,Harper County,5336,-106,66,94,-28,0,-75,-75,-3,129,12.247170161,17.442939321,-5.195769159,0.0,-13.91723882,-13.91723882
2020,Kansas,Harvey County,34291,-151,385,367,18,43,-212,-169,0,1317,11.20277014,10.679004263,0.5237658767,1.2512184831,-6.168798103,-4.91757962
2020,Kansas,Haskell County,3923,-64,64,26,38,6,-108,-102,0,33,16.18204804,6.5739570164,9.608091024,1.5170670038,-27.30720607,-25.79013906
2020,Kansas,Hodgeman County,1779,16,13,31,-18,6,28,34,0,14,7.3404856014,17.504234896,-10.16374929,3.3879164314,15.81027668,19.198193111
2020,Kansas,Jackson County,13171,7,164,142,22,1,-17,-16,1,133,12.454907917,10.784127587,1.6707803304,0.0759445605,-1.291057528,-1.215112968
2020,Kansas,Jefferson County,19032,-133,194,156,38,0,-171,-171,0,235,10.157865801,8.1681807472,1.9896850538,0.0,-8.953582742,-8.953582742
2020,Kansas,Jewell County,2833,-25,25,40,-15,0,-10,-10,0,27,8.7858021437,14.05728343,-5.271481286,0.0,-3.514320857,-3.514320857
2020,Kansas,Johnson County,607220,4272,7020,4438,2582,515,1139,1654,36,5161,11.601694971,7.3345188437,4.2671761276,0.8511214972,1.8823832724,2.7335047696
2020,Kansas,Kearny County,3745,-62,56,25,31,0,-93,-93,0,81,14.830508475,6.6207627119,8.2097457627,0.0,-24.62923729,-24.62923729
2020,Kansas,Kingman County,6974,-82,65,94,-29,0,-53,-53,0,190,9.2658588738,13.399857448,-4.133998574,0.0,-7.555238774,-7.555238774
